seqid	pos	likeratio	avg_coverage	sim_state	hmm_state
chr1	148795	0	1.92	0	0
chr1	148900	0	2.46	0	0
chr1	148998	1.56187682	2.56	0	0
chr1	149005	0	1.14	0	0
chr1	149092	0	2.46	0	0
chr1	149115	0.21191955	1.88	0	0
chr1	149162	0	1.52	0	0
chr1	149224	1e-08	2.7	0	0
chr1	149244	0.45587914	1.82	0	0
chr1	149273	0.09577552	1.96	0	0
chr1	149327	1.89841373	2.04	0	0
chr1	149335	0.0011977	2.5	0	0
chr1	149348	1e-08	2.4	0	0
chr1	149360	0	2.2	0	0
chr1	149433	1.0004244	2.32	0	0
chr1	149468	0.00859097	2.02	0	0
chr1	149541	0	2.24	0	0
chr1	149603	1e-08	2.32	0	0
chr1	149618	0	3.28	0	0
chr1	149643	1e-08	1.7	0	0
chr1	149644	0	2.34	0	0
chr1	149680	0	1.44	0	0
chr1	149699	0	1.7	0	0
chr1	149708	0	2.02	0	0
chr1	149737	0	1.92	0	0
chr1	149781	0.28088231	2.28	0	0
chr1	150036	0	2.5	0	0
chr1	150081	0	2.28	0	0
chr1	150111	0	1.6	0	0
chr1	150242	0.27312545	1.72	0	0
chr1	150297	0	2.36	0	0
chr1	150328	0.75480184	1.86	0	0
chr1	150367	1.58734848	1.7	0	0
chr1	150375	1.63337747	1.82	0	0
chr1	150393	0.03004649	2.22	0	0
chr1	150458	0	2.28	0	0
chr1	150464	0	1.74	0	0
chr1	150506	0.10879729	1.56	0	0
chr1	150549	0	1.56	0	0
chr1	150574	0.86183456	2.54	0	0
chr1	150634	0	1.8	0	0
chr1	150668	0.85524232	1.46	0	0
chr1	150778	0.01149449	1.64	0	0
chr1	150798	0	1.26	0	0
chr1	150836	0	1.62	0	0
chr1	150855	0	2.12	0	0
chr1	150876	0.00336641	2.14	0	0
chr1	150905	0.20184954	2.06	0	0
chr1	150912	0.09915781	1.82	0	0
chr1	150928	0	2.08	0	0
chr1	150998	0	2.12	0	0
chr1	151010	1.38085353	2.02	0	0
chr1	151090	6.54919423	3.72	1	1
chr1	151185	9.73861236	6.12	1	1
chr1	151189	16.06729111	4.42	1	1
chr1	151218	22.84366519	3.6	1	1
chr1	151366	20.05140667	5.04	1	1
chr1	151455	13.23339061	2.8	1	1
chr1	151459	38.612168	3.82	1	1
chr1	151608	27.38912429	4.06	1	1
chr1	151614	0.92037117	2.88	1	0
chr1	151747	6.30370657	1.68	1	0
chr1	151779	43.29116801	4.12	1	1
chr1	151828	33.04073446	2.62	1	1
chr1	151872	0.15750247	3.74	1	0
chr1	151892	0	3.04	1	0
chr1	151922	9.74960717	3.4	1	1
chr1	151923	15.20520339	4.28	1	1
chr1	151929	26.50668058	2.4	1	1
chr1	151934	43.95601918	4.36	1	1
chr1	152035	12.85122248	3.44	1	1
chr1	152038	3.57497058	5.62	1	1
chr1	152235	0	2.02	0	0
chr1	152285	2.12950546	2.18	0	0
chr1	152355	11.81448579	2.1	0	1
chr1	152363	0.02173184	1.04	0	0
chr1	152370	1.336e-05	1.96	0	0
chr1	152476	0.69778371	2.54	0	0
chr1	152525	2.00970883	2.38	0	0
chr1	152539	0	2.26	0	0
chr1	152565	0	1.76	0	0
chr1	152597	0	1.9	0	0
chr1	152601	0.00204681	2.16	0	0
chr1	152673	0	2.84	0	0
chr1	152897	5.82545334	1.94	0	0
chr1	152907	0.61152491	1.94	0	0
chr1	152910	0	1.96	0	0
chr1	152946	0	2.26	0	0
chr1	152948	0	1.56	0	0
chr1	152970	0	2.34	0	0
chr1	152983	0.07126434	1.46	0	0
chr1	152990	0	1.7	0	0
chr1	153006	0.10382709	2.16	0	0
chr1	153033	0	2.06	0	0
chr1	153034	1e-08	1.3	0	0
chr1	153057	0.16773054	2.18	0	0
chr1	153068	0	2.28	0	0
chr1	153186	1.08736781	1.66	0	0
chr1	153217	0.07769832	2.34	0	0
chr1	153222	0	2.36	0	0
chr1	153244	0.22472952	1.24	0	0
chr1	153289	0.08293487	1.58	0	0
chr1	153311	0.13164267	1.8	0	0
chr1	153408	0.01786855	1.94	0	0
chr1	153436	0	2.38	0	0
chr1	153542	0.61109668	1.16	0	0
chr1	153544	0.09071459	1.76	0	0
chr1	153583	1.71145501	2.52	0	0
chr1	153618	0	1.96	0	0
chr1	153619	0.21562124	2.98	0	0
chr1	153720	1e-08	1.96	0	0
chr1	153727	0.00213947	1.62	0	0
chr1	153745	0	1.92	0	0
chr1	153825	0	1.64	0	0
chr1	153909	0.0563477	2	0	0
chr1	153945	0.15990467	1.52	0	0
chr1	153985	0.02730753	1.6	0	0
chr1	154030	2.18349062	2.34	0	0
chr1	154060	0	1.76	0	0
chr1	154350	0.33768591	1.28	0	0
chr1	154361	0	1.26	0	0
chr1	154400	0	2	0	0
chr1	154436	0	2.24	0	0
chr1	154468	0.45918314	2.16	0	0
chr1	154497	0.65529894	2.52	0	0
chr1	154530	0.04868217	2.1	0	0
chr1	154575	1.57485673	2.26	0	0
chr1	154585	0.5442746	1.84	0	0
chr1	154681	0.0193798	1.58	0	0
chr1	154753	0.09909501	2.32	0	0
chr1	154791	0	2.38	0	0
chr1	154832	0	1.54	0	0
chr1	154964	0	1.46	0	0
chr1	155069	0.55033512	2.08	0	0
chr1	155080	0	1.86	0	0
chr1	155126	0.0223104	3.02	0	0
chr1	155134	0	1.72	0	0
chr1	155145	2.9470847	1.94	0	0
chr1	155154	0.27033647	2.38	0	0
chr1	155165	0.21972223	2.32	0	0
chr1	155205	0	2.38	0	0
chr1	155224	1.38264372	2	0	0
chr1	155450	2.81402233	2.16	0	0
chr1	155461	1.21364038	1.4	0	0
chr1	155477	0.01648665	1.2	0	0
chr1	155614	0.23411063	2.08	0	0
chr1	155627	0.36502764	2.76	0	0
chr1	155672	1.11181499	2.52	0	0
chr1	155735	0	1.72	0	0
chr1	155775	0.01975518	1.36	0	0
chr1	155785	1.10025204	2	0	0
chr1	155830	1e-08	2.18	0	0
chr1	155851	0	1.88	0	0
chr1	155893	0	1.2	0	0
chr1	156002	2.04189898	1.88	0	0
chr1	156010	0.10057904	1.86	0	0
chr1	156042	0.01701192	1.92	0	0
chr1	156154	0.4406562	2.18	0	0
chr1	156182	0.28329501	2.18	0	0
chr1	156184	0.52461679	1.98	0	0
chr1	156230	1.4008443	1.7	0	0
chr1	156304	0	1.5	0	0
chr1	156321	1.60268273	1.2	0	0
chr1	156388	1.5752379	1.58	0	0
chr1	156391	0	1.32	0	0
chr1	156427	1.21157055	2.04	0	0
chr1	156520	1e-08	2.16	0	0
chr1	156641	1.01363643	2.86	0	0
chr1	156768	4.90037024	1.98	0	0
chr1	156785	0	1.62	0	0
chr1	156849	0	2.36	0	0
chr1	156915	0	2.08	0	0
chr1	156988	0	1.8	0	0
chr1	157008	1.12595692	1.44	0	0
chr1	157117	0.10174056	2.1	0	0
chr1	157252	0.99655999	2.86	0	0
chr1	157329	0	1.8	0	0
chr1	157361	0	2.22	0	0
chr1	157383	0.99375627	2.58	0	0
chr1	157429	0	2.6	0	0
chr1	157536	0	2.24	0	0
chr1	157538	0	1.94	0	0
chr1	157618	0	1.98	0	0
chr1	157665	0	1.56	0	0
chr1	157687	0.09845207	1.54	0	0
chr1	157723	0.06764142	1.9	0	0
chr1	157733	0.08625032	1.58	0	0
chr1	157892	0	2.08	0	0
chr1	157954	0.00144	2.14	0	0
chr1	158104	0	2.08	0	0
chr1	158127	0	1.62	0	0
chr1	158136	1.57395402	1.6	0	0
chr1	158141	0	2.44	0	0
chr1	158146	0.02580062	2.02	0	0
chr1	158149	0	2.48	0	0
chr1	158194	0	1.88	0	0
chr1	158258	0	1.96	0	0
chr1	158312	0.14511286	1.28	0	0
chr1	158316	2e-08	1.26	0	0
chr1	158348	0	2.42	0	0
chr1	158383	0.24461017	1.5	0	0
chr1	158417	0.57991308	1.78	0	0
chr1	158428	0	2.2	0	0
chr1	158472	6.05038684	2	0	0
chr1	158508	0	1.58	0	0
chr1	158531	1e-08	2.46	0	0
chr1	158571	1.97294055	1.36	0	0
chr1	158577	0.00934082	1.8	0	0
chr1	158619	0	2.28	0	0
chr1	158634	0	2.02	0	0
chr1	158716	0	2.36	0	0
chr1	158728	0.00782229	1.12	0	0
chr1	158741	1e-08	1.96	0	0
chr1	158804	0.10360598	1.8	0	0
chr1	158825	0	2.12	0	0
chr1	158830	0	2.66	0	0
chr1	158845	2.11503801	2.08	0	0
chr1	158869	0	1.98	0	0
chr1	159092	0	1.9	0	0
chr1	159154	1.27438052	1.88	0	0
chr1	159164	0.11401994	2.4	0	0
chr1	159170	0.00093621	1.92	0	0
chr1	159250	0	1.92	0	0
chr1	159353	1.71289167	2.1	0	0
chr1	159354	0	1.94	0	0
chr1	159378	0.11101435	2.5	0	0
chr1	159503	1.21653591	2.06	0	0
chr1	159701	1.35702719	2.1	0	0
chr1	159846	0	2.42	0	0
chr1	159865	2.02823024	1.68	0	0
chr1	159867	0.32814841	1.74	0	0
chr1	159876	0	2.16	0	0
chr1	159888	0	2	0	0
chr1	159921	3.20135041	2.02	0	0
chr1	159953	0.02849307	2.52	0	0
chr1	160058	1.68038875	2.28	0	0
chr1	160081	0	1.58	0	0
chr1	160159	0	2.24	0	0
chr1	160161	1e-08	2	0	0
chr1	160191	2.0128738	1.86	0	0
chr1	160197	0	1.88	0	0
chr1	160247	2.02342214	2.54	0	0
chr1	160278	0	1.62	0	0
chr1	160341	2.091713	1.72	0	0
chr1	160347	0	2.3	0	0
chr1	160348	0	1.86	0	0
chr1	160452	0.04921603	2.38	0	0
chr1	160463	0.51027366	1.86	0	0
chr1	160468	0.07620845	2.26	0	0
chr1	160488	0	2.42	0	0
chr1	160489	0	1.6	0	0
chr1	160523	0	1.7	0	0
chr1	160576	0	1.6	0	0
chr1	160595	0	1.9	0	0
chr1	160612	0	2.06	0	0
chr1	160683	0.50611869	2.1	0	0
chr1	160698	1.35120564	2.1	0	0
chr1	160763	0	1.8	0	0
chr1	160766	1.57508921	2.32	0	0
chr1	160801	0	2.02	0	0
chr1	160808	0.36117666	1.72	0	0
chr1	160811	1e-08	2.74	0	0
chr1	160816	0.10813987	1.44	0	0
chr1	160885	0	2.52	0	0
chr1	160975	0	2.22	0	0
chr1	161032	4.39132052	1.6	0	0
chr1	161061	0.73930211	2.1	0	0
chr1	161095	0	1.12	0	0
chr1	161214	0.03856239	2.08	0	0
chr1	161255	0.51027366	1.86	0	0
chr1	161259	0.13540492	2.26	0	0
chr1	161317	0	1.58	0	0
chr1	161326	0.68217241	1.3	0	0
chr1	161331	0	2.3	0	0
chr1	161334	0.32519874	1.38	0	0
chr1	161428	0	2.1	0	0
chr1	161453	0	2.2	0	0
chr1	161461	1.55933014	2.14	0	0
chr1	161474	1.04108823	2.12	0	0
chr1	161496	0	2.68	0	0
chr1	161528	0	1.68	0	0
chr1	161606	0	2.72	0	0
chr1	161609	0	2.3	0	0
chr1	161612	0.00039965	1.84	0	0
chr1	161679	0	2.2	0	0
chr1	161726	1.36013491	1.5	0	0
chr1	161750	0	2.76	0	0
chr1	161801	1.82345807	1.9	0	0
chr1	161836	0	2.06	0	0
chr1	161892	0.71051634	2.12	0	0
chr1	162017	0.04106324	1.92	0	0
chr1	162199	0	1.48	0	0
chr1	162222	0.2279307	1.68	0	0
chr1	162294	0	1.8	0	0
chr1	162357	0	2.02	0	0
chr1	162374	0	2.22	0	0
chr1	162378	0	1.68	0	0
chr1	162410	0	2.64	0	0
chr1	162478	0.03385056	2.54	0	0
chr1	162513	3.36098139	1.56	0	0
chr1	162552	0.20289726	2.76	0	0
chr1	162611	0	1.5	0	0
chr1	162612	0.15534454	2.26	0	0
chr1	162668	0	1.44	0	0
chr1	162721	0	1.78	0	0
chr1	162774	0	2.42	0	0
chr1	162839	0	2.08	0	0
chr1	162880	0	2.08	0	0
chr1	162891	0	2.04	0	0
chr1	162900	0	2.5	0	0
chr1	162971	0.00073985	2.4	0	0
chr1	162977	0.37063034	2.64	0	0
chr1	162981	0.16222282	2.08	0	0
chr1	163070	0.09839872	1.2	0	0
chr1	163072	0.29116984	1.5	0	0
chr1	163136	0.12618611	1.1	0	0
chr1	163140	0	1.84	0	0
chr1	163166	0	1.9	0	0
chr1	163180	0.33041759	2.34	0	0
chr1	163196	0.82906019	2.1	0	0
chr1	163207	0.75729219	2.32	0	0
chr1	163235	0	1.82	0	0
chr1	163240	3.40493846	2.28	0	0
chr1	163308	0.18261721	1.24	0	0
chr1	163454	0	2	0	0
chr1	163580	0	1.76	0	0
chr1	163722	2.57969659	2.02	0	0
chr1	163724	0.11373525	1.98	0	0
chr1	163805	0.10207088	1.94	0	0
chr1	163818	0.67818663	1.94	0	0
chr1	163870	0.68153	2.34	0	0
chr1	163871	0	2.5	0	0
chr1	163898	1e-08	1.68	0	0
chr1	163960	0	1.36	0	0
chr1	163981	0	1.36	0	0
chr1	164094	0	2.24	0	0
chr1	164343	0.69698853	1.74	0	0
chr1	164363	0	2.16	0	0
chr1	164421	1.54633822	2.76	0	0
chr1	164479	0	2.04	0	0
chr1	164533	2.23918278	2.56	0	0
chr1	164570	1.24733714	2.24	0	0
chr1	164585	2.81404737	1.82	0	0
chr1	164683	0.41870683	2.12	0	0
chr1	164689	0.51536283	2.74	0	0
chr1	164703	0	1.52	0	0
chr1	164803	3.23769664	1.38	0	0
chr1	164820	0	2.48	0	0
chr1	164829	0	2.56	0	0
chr1	164930	2.11502033	3.14	0	0
chr1	164936	0	2.18	0	0
chr1	165043	0.0748335	1.94	0	0
chr1	165103	0	2.48	0	0
chr1	165107	0	1.98	0	0
chr1	165127	0	2.14	0	0
chr1	165130	1.43641285	2.16	0	0
chr1	165150	0	1.84	0	0
chr1	165168	0.07590053	2.42	0	0
chr1	165208	2.83093593	2.56	0	0
chr1	165340	2e-08	1.6	0	0
chr1	165430	0	2.42	0	0
chr1	165431	0	1.96	0	0
chr1	165453	0	2.48	0	0
chr1	165461	1.38085353	2.02	0	0
chr1	165482	0	2.12	0	0
chr1	165507	0	1.78	0	0
chr1	165556	0	2.44	0	0
chr1	165573	0	2.04	0	0
chr1	165591	0	1.86	0	0
chr1	165671	0.52412381	2.08	0	0
chr1	165752	5.77757568	2.02	0	0
chr1	165899	0	2.42	0	0
chr1	166021	0	2.04	0	0
chr1	166137	0.05870619	2.12	0	0
chr1	166306	0.02549082	1.52	0	0
chr1	166347	0.10470352	1.52	0	0
chr1	166360	0	1.74	0	0
chr1	166414	0	2.06	0	0
chr1	166490	0	2.08	0	0
chr1	166545	1.19252239	2	0	0
chr1	166631	0.06470304	1.4	0	0
chr1	166694	0	2.02	0	0
chr1	166697	0	1.7	0	0
chr1	166967	0.00308639	2.54	0	0
chr1	167061	0.00190073	1.84	0	0
chr1	167114	0.02701352	2.38	0	0
chr1	167175	0.22060995	1.3	0	0
chr1	167179	0	1.7	0	0
chr1	167210	0	1.74	0	0
chr1	167267	0	2.14	0	0
chr1	167317	0.00189562	1.58	0	0
chr1	167353	0	1.92	0	0
chr1	167367	0	2.08	0	0
chr1	167370	1.09781927	1.78	0	0
chr1	167402	1.48686951	2.48	0	0
chr1	167482	1.23532434	1.76	0	0
chr1	167495	0	1.98	0	0
chr1	167532	0.02118451	1.92	0	0
chr1	167543	0	2.02	0	0
chr1	167764	0	1.84	0	0
chr1	167790	5.40514084	2.16	0	0
chr1	167814	1e-08	2.28	0	0
chr1	167836	1.44345759	2.8	0	0
chr1	167843	0.18234386	2.18	0	0
chr1	167989	0	2.04	0	0
chr1	167991	0	1.86	0	0
chr1	168155	0.1392738	2.42	0	0
chr1	168306	0	2.28	0	0
chr1	168329	0	2.5	0	0
chr1	168336	0.89395363	2.04	0	0
chr1	168378	0.54586981	2.58	0	0
chr1	168471	0	2.18	0	0
chr1	168497	0	1.68	0	0
chr1	168599	2.39250816	1.78	0	0
chr1	168652	0	1.98	0	0
chr1	168829	0.61183042	1.36	0	0
chr1	168906	0	1.96	0	0
chr1	168949	1e-08	1.5	0	0
chr1	169040	0	1.68	0	0
chr1	169148	0	2.18	0	0
chr1	169164	0	1.72	0	0
chr1	169187	0.07920586	2.08	0	0
chr1	169205	0	2.14	0	0
chr1	169243	0	1.62	0	0
chr1	169394	0.37268523	2.2	0	0
chr1	169427	0	1.4	0	0
chr1	169579	0.55367645	2.26	0	0
chr1	169604	1.3151472	2.04	0	0
chr1	169620	0	1.8	0	0
chr1	169671	0.02626579	1.9	0	0
chr1	169678	0.40788742	1.96	0	0
chr1	169712	1.12068842	1.96	0	0
chr1	169726	0.46285714	2.46	0	0
chr1	169748	0.78796105	2	0	0
chr1	169818	0.09294334	1.68	0	0
chr1	169893	1.09582351	2	0	0
chr1	169924	0.00591325	2.14	0	0
chr1	169925	0	1.5	0	0
chr1	170029	0	2.04	0	0
chr1	170042	0	1.82	0	0
chr1	170046	2.73340255	1.62	0	0
chr1	170080	0	1.82	0	0
chr1	170099	0.14399634	1.82	0	0
chr1	170152	0	1.9	0	0
chr1	170182	0.87502436	1.54	0	0
chr1	170303	0.29591561	1.76	0	0
chr1	170398	2.48721573	1.6	0	0
chr1	170434	0	1.8	0	0
chr1	170439	0	2.82	0	0
chr1	170549	0.00079673	1.86	0	0
chr1	170583	0	1.98	0	0
chr1	170657	0	2.14	0	0
chr1	170672	0	1.76	0	0
chr1	170780	0	2.78	0	0
chr1	170929	0	1.74	0	0
chr1	170996	0	2.08	0	0
chr1	171011	0	1.54	0	0
chr1	171071	0.17354495	2.46	0	0
chr1	171075	0	2.28	0	0
chr1	171116	0	1.72	0	0
chr1	171142	0.17031159	2.4	0	0
chr1	171150	0.3489149	2.22	0	0
chr1	171159	0	1.76	0	0
chr1	171294	24.14996727	3.56	1	1
chr1	171360	22.70885083	3.76	1	1
chr1	171367	30.63021798	5.3	1	1
chr1	171374	21.00383419	7.14	1	1
chr1	171384	39.03376582	7.3	1	1
chr1	171632	1.35750819	1.96	0	0
chr1	171646	0	1.6	0	0
chr1	171875	0.16694385	1.64	0	0
chr1	171879	1e-08	1.78	0	0
chr1	171900	0.25619063	1.8	0	0
chr1	171971	1.49480325	2.2	0	0
chr1	171973	0.24829884	2.12	0	0
chr1	172100	0	2.74	0	0
chr1	172213	0.47852067	2.06	0	0
chr1	172229	0.14590268	1.76	0	0
chr1	172236	0	1.74	0	0
chr1	172307	0.16257788	1.94	0	0
chr1	172340	0.87425648	2.36	0	0
chr1	172405	0.14399634	1.82	0	0
chr1	172485	0	2.3	0	0
chr1	172545	0	2.5	0	0
chr1	172557	0	1.68	0	0
chr1	172625	0.01849429	2	0	0
chr1	172685	0	2	0	0
chr1	172717	0.5541065	2.3	0	0
chr1	172765	1.89153094	1.66	0	0
chr1	172770	1e-08	2.3	0	0
chr1	172791	1e-08	2.5	0	0
chr1	172904	0.06844542	1.22	0	0
chr1	172987	2.81404737	1.82	0	0
chr1	173072	0	1.98	0	0
chr1	173102	0.28014292	2.86	0	0
chr1	173103	0.2897676	1.74	0	0
chr1	173125	1.13732176	1.52	0	0
chr1	173273	0	2.08	0	0
chr1	173285	0.00859097	2.02	0	0
chr1	173428	0	1.32	0	0
chr1	173497	0	1.5	0	0
chr1	173501	0.96737424	1.84	0	0
chr1	173545	0.07358117	1.82	0	0
chr1	173562	1e-08	1.94	0	0
chr1	173579	0.97674357	2.62	0	0
chr1	173581	0.14212069	2.38	0	0
chr1	173619	1.19252239	2	0	0
chr1	173673	0	2.64	0	0
chr1	173692	0	2.54	0	0
chr1	173716	0.60443181	1.92	0	0
chr1	173719	0.22901806	1.7	0	0
chr1	173721	0.32129211	1.64	0	0
chr1	173732	0.08776514	2.32	0	0
chr1	173809	0.57506607	1.8	0	0
chr1	173824	0.03186165	2.16	0	0
chr1	173840	0	1.68	0	0
chr1	173872	0.11815563	2.04	0	0
chr1	173909	0	2.3	0	0
chr1	174015	0.00948133	2.22	0	0
chr1	174053	0	1.72	0	0
chr1	174100	0	2.26	0	0
chr1	174182	25.29341818	2.66	1	1
chr1	174220	22.01971713	4.04	1	1
chr1	174268	19.69321946	5.2	1	1
chr1	174462	30.64803689	2.76	1	1
chr1	174515	0.33309669	1.34	0	0
chr1	174643	0.28759895	1.84	0	0
chr1	174734	2.23711726	2.14	0	0
chr1	174780	0.0068917	2.32	0	0
chr1	174855	0	1.9	0	0
chr1	174880	1e-08	2.18	0	0
chr1	174925	0	1.22	0	0
chr1	174972	1.19646972	2.48	0	0
chr1	175029	1.94986419	2.7	0	0
chr1	175083	0	1.92	0	0
chr1	175091	1.14166462	1.8	0	0
chr1	175110	0	1.2	0	0
chr1	175199	0.69921148	2.46	0	0
chr1	175374	0	1.92	0	0
chr1	175420	0.28094897	2.24	0	0
chr1	175445	0	2.26	0	0
chr1	175597	0	1.56	0	0
chr1	175640	0	1.92	0	0
chr1	175671	0	1.86	0	0
chr1	175784	5.01827473	1.86	0	0
chr1	175918	0	2.04	0	0
chr1	175987	1e-08	2.22	0	0
chr1	176013	0	1.1	0	0
chr1	176075	3.23786931	2.08	0	0
chr1	176139	0	2.22	0	0
chr1	176200	0	2.04	0	0
chr1	176208	0.08625032	1.58	0	0
chr1	176292	0	1.86	0	0
chr1	176522	0	1.42	0	0
chr1	176659	0	2.36	0	0
chr1	176668	0	1.78	0	0
chr1	176763	0	2.08	0	0
chr1	176813	0	1.82	0	0
chr1	176819	4.52636977	2.18	0	0
chr1	176857	0	2.26	0	0
chr1	176926	0.01907009	2.32	0	0
chr1	176965	0	1.64	0	0
chr1	176973	0.59214693	1.62	0	0
chr1	176990	0	2	0	0
chr1	177030	2e-08	2.02	0	0
chr1	177032	0	1.62	0	0
chr1	177099	0.48838317	1.88	0	0
chr1	177149	0	2.12	0	0
chr1	177163	0	2.1	0	0
chr1	177291	0	1.14	0	0
chr1	177354	1.07364437	1.88	0	0
chr1	177382	0.18330931	1.66	0	0
chr1	177403	0	2.02	0	0
chr1	177410	0	1.94	0	0
chr1	177503	0.79506751	1.84	0	0
chr1	177548	4e-08	2.24	0	0
chr1	177666	0.11735043	1.6	0	0
chr1	177695	0.45918314	2.16	0	0
chr1	177712	0	2.52	0	0
chr1	177736	0.03147744	1.9	0	0
chr1	177739	0	1.5	0	0
chr1	177762	0.70992771	2.62	0	0
chr1	177770	0	1.82	0	0
chr1	177807	0	2.12	0	0
chr1	177816	0	2.14	0	0
chr1	177829	0.30195008	2.04	0	0
chr1	177865	0	2.04	0	0
chr1	177893	0	1.52	0	0
chr1	177911	0.05993342	1.7	0	0
chr1	177971	0	1.92	0	0
chr1	178063	1.07838424	1.7	0	0
chr1	178066	6.932e-05	2.28	0	0
chr1	178074	0	2.56	0	0
chr1	178110	0	2.66	0	0
chr1	178167	0	1.64	0	0
chr1	178208	0.3605566	1.66	0	0
chr1	178289	0.09577552	1.96	0	0
chr1	178303	0	2.34	0	0
chr1	178394	0	2.22	0	0
chr1	178424	1e-08	1.98	0	0
chr1	178444	1.21815735	1.38	0	0
chr1	178451	0	1.74	0	0
chr1	178479	0	2.12	0	0
chr1	178516	0	2.2	0	0
chr1	178588	0	1.26	0	0
chr1	178611	1e-08	1.74	0	0
chr1	178619	0.02471409	1.84	0	0
chr1	178625	1.07427427	2.22	0	0
chr1	178672	0.64837482	2.06	0	0
chr1	178725	0	1.72	0	0
chr1	178774	0.46760434	2.2	0	0
chr1	178927	0.16794344	2.26	0	0
chr1	178929	1e-08	1.48	0	0
chr1	178944	0.08378696	1.74	0	0
chr1	179009	0	1.38	0	0
chr1	179058	0	1.9	0	0
chr1	179105	0.35870928	2.1	0	0
chr1	179147	2.07601614	1.6	0	0
chr1	179152	0.87411263	2.46	0	0
chr1	179245	2.97426588	2.14	0	0
chr1	179257	1.25961038	1.48	0	0
chr1	179267	0	1.64	0	0
chr1	179281	0.1339559	2.28	0	0
chr1	179314	0.16014514	1.6	0	0
chr1	179384	0	2.34	0	0
chr1	179409	1e-08	1.98	0	0
chr1	179433	0.06951605	1.74	0	0
chr1	179446	0	2.02	0	0
chr1	179504	1.84238169	2.22	0	0
chr1	179516	0	1.66	0	0
chr1	179554	0	2.2	0	0
chr1	179612	0.00073985	2.4	0	0
chr1	179715	0	1.28	0	0
chr1	179750	0	1.44	0	0
chr1	179867	0	1.98	0	0
chr1	179893	2.23918278	2.56	0	0
chr1	179936	0.00811417	2.64	0	0
chr1	180025	0	1.88	0	0
chr1	180045	0.67818663	1.94	0	0
chr1	180055	0	1.88	0	0
chr1	180056	0	2.4	0	0
chr1	180116	2.14337116	2.12	0	0
chr1	180174	0	1.48	0	0
chr1	180211	0.53872948	1.38	0	0
chr1	180341	0	2.22	0	0
chr1	180403	56.11478861	5.88	1	1
chr1	180441	10.28854455	3.08	1	1
chr1	180501	34.35326315	3.62	1	1
chr1	180502	10.59965921	5.04	1	1
chr1	180853	0	1.28	0	0
chr1	181022	0.58603608	2.44	0	0
chr1	181033	0.32728615	2.06	0	0
chr1	181088	0	1.9	0	0
chr1	181225	0	2.08	0	0
chr1	181236	1.21045496	1.64	0	0
chr1	181288	58.3505167	4.04	1	1
chr1	181292	16.63666421	4.58	1	1
chr1	181356	35.58830124	2.86	1	1
chr1	181377	11.858219	6.54	1	1
chr1	181378	31.47356247	2.42	1	1
chr1	181440	35.04781129	4.62	1	1
chr1	181472	59.00108273	6.34	1	1
chr1	181490	2.56232639	4.1	1	1
chr1	181499	23.42090947	2.24	1	1
chr1	181530	25.50126759	4.58	1	1
chr1	181531	21.58529174	4.4	1	1
chr1	181753	0	1.48	0	0
chr1	181785	0	2.06	0	0
chr1	181806	2.12427814	1.96	0	0
chr1	181823	0.00014933	1.4	0	0
chr1	181867	0	2	0	0
chr1	181868	0.08244851	1.92	0	0
chr1	181893	2.07615236	1.84	0	0
chr1	181908	0.01154204	2.04	0	0
chr1	181952	0	2.04	0	0
chr1	181992	0.12160397	2.02	0	0
chr1	182001	3.67748751	2.08	0	0
chr1	182135	0.74697694	1.72	0	0
chr1	182192	0	2.3	0	0
chr1	182278	0	1.74	0	0
chr1	182355	0	2.22	0	0
chr1	182398	0	2.2	0	0
chr1	182418	0.43377406	2.12	0	0
chr1	182441	0	1.36	0	0
chr1	182455	0	2.04	0	0
chr1	182613	1.33549704	1.76	0	0
chr1	182656	0	2	0	0
chr1	182693	0	1.72	0	0
chr1	182700	0	2.1	0	0
chr1	182721	0	1.1	0	0
chr1	182765	0	1.98	0	0
chr1	182782	0.01014352	2.24	0	0
chr1	182831	0.70197343	1.84	0	0
chr1	182857	0.11196716	2.02	0	0
chr1	182858	0	2.22	0	0
chr1	182871	0	2.28	0	0
chr1	182877	1e-08	1.76	0	0
chr1	182882	0	2.16	0	0
chr1	182960	0	1.92	0	0
chr1	183069	0.72944242	1.96	0	0
chr1	183074	0.64766916	1.94	0	0
chr1	183082	1.29864089	2.22	0	0
chr1	183121	0.09038692	1.88	0	0
chr1	183140	5e-08	2.38	0	0
chr1	183165	0.1723561	1.9	0	0
chr1	183222	0.10246583	2.32	0	0
chr1	183249	0	1.3	0	0
chr1	183526	0.7891027	2.08	0	0
chr1	183548	0	2.5	0	0
chr1	183609	0.49790142	1.78	0	0
chr1	183611	0	2.68	0	0
chr1	183628	1.16795255	1.74	0	0
chr1	183632	0.03102199	2.1	0	0
chr1	183667	0	1.66	0	0
chr1	183753	3e-08	2.28	0	0
chr1	183778	0	1.64	0	0
chr1	183842	1e-08	2.7	0	0
chr1	183852	0.00364639	1.38	0	0
chr1	183890	0.50346355	2.14	0	0
chr1	183981	0	2.1	0	0
chr1	184029	0	2.3	0	0
chr1	184138	0.39670029	2.18	0	0
chr1	184183	0	2.7	0	0
chr1	184314	1e-08	2.2	0	0
chr1	184323	0	2.06	0	0
chr1	184374	0.05214228	1.9	0	0
chr1	184407	0.05993342	1.7	0	0
chr1	184512	0.10879729	1.56	0	0
chr1	184550	7.22498313	2.06	0	0
